time,temperature_2m,relativehumidity,windspeed_10m,winddirection_10m,is_day
2023-07-20T12:00,30.6,55,6.2,7,1
2023-07-20T13:00,30.9,53,6.6,9,1
2023-07-20T14:00,30.5,51,7.4,14,1
2023-07-20T15:00,29.9,53,7.4,14,1
2023-07-20T16:00,29.4,54,6.6,9,1
2023-07-20T17:00,28.9,55,5.7,18,1
2023-07-20T18:00,28.1,57,7.2,3,0
2023-07-20T19:00,27.4,62,6.3,347,0
2023-07-20T20:00,26.6,67,4.7,337,0
2023-07-20T21:00,25.9,73,2.3,309,0
2023-07-20T22:00,25.9,73,2.2,261,0
2023-07-20T23:00,25.8,73,3.6,233,0
2023-07-21T00:00,26.2,71,3.6,225,0
2023-07-21T01:00,25.2,78,4,207,0
2023-07-21T02:00,23.7,87,4.9,197,0
2023-07-21T03:00,23.6,88,5.2,196,0
2023-07-21T04:00,23.6,89,5.7,198,0
2023-07-21T05:00,23.5,90,6.2,201,0
2023-07-21T06:00,23.3,91,6.3,193,0
2023-07-21T07:00,23.9,89,6.8,183,1
2023-07-21T08:00,26.2,78,4.7,184,1
2023-07-21T09:00,27.9,68,2.3,219,1
2023-07-21T10:00,28.9,63,1.5,315,1
2023-07-21T11:00,29.8,60,4,27,1
2023-07-21T12:00,30.4,58,7.4,43,1
2023-07-21T13:00,30.5,57,10,52,1
2023-07-21T14:00,30.6,57,11.8,52,1
2023-07-21T15:00,30.4,58,13.2,45,1
2023-07-21T16:00,29.8,60,15.2,36,1
2023-07-21T17:00,28.9,62,14.5,27,1
2023-07-21T18:00,28.2,65,12.2,24,0
2023-07-21T19:00,27.7,67,9.4,32,0
2023-07-21T20:00,27.4,70,6.1,45,0
2023-07-21T21:00,27.2,72,4.1,38,0
2023-07-21T22:00,26.9,76,1.5,14,0
2023-07-21T23:00,26.8,77,0.8,297,0
2023-07-22T00:00,26.3,81,1.8,233,0
2023-07-22T01:00,25.6,86,3.1,216,0
2023-07-22T02:00,25.3,86,3.5,204,0
2023-07-22T03:00,24.9,87,3.8,197,0
2023-07-22T04:00,24.5,89,4.2,200,0
2023-07-22T05:00,24.3,90,4.4,215,0
2023-07-22T06:00,24,92,4.6,198,0
2023-07-22T07:00,24.8,90,5.4,188,1
2023-07-22T08:00,27.2,73,3,194,1
2023-07-22T09:00,28.1,68,1.1,180,1
2023-07-22T10:00,29.1,64,1.1,90,1
2023-07-22T11:00,29.9,60,3.1,54,1
2023-07-22T12:00,30.7,56,6,25,1
2023-07-22T13:00,31,55,9,23,1
2023-07-22T14:00,30.6,56,10.2,18,1
2023-07-22T15:00,30.2,57,11.5,14,1
2023-07-22T16:00,29.8,58,10.7,14,1
2023-07-22T17:00,29.2,60,11.9,14,1
2023-07-22T18:00,28.4,63,7.8,22,0
2023-07-22T19:00,27.9,67,5.5,23,0
2023-07-22T20:00,27.3,74,2.9,60,0
2023-07-22T21:00,26.8,77,2.9,90,0
2023-07-22T22:00,26.3,80,2.6,74,0
2023-07-22T23:00,25.9,82,2.6,74,0
2023-07-23T00:00,25.8,84,1.5,76,0
2023-07-23T01:00,25.7,83,1.5,135,0
2023-07-23T02:00,25.5,85,2.5,135,0
2023-07-23T03:00,25.2,85,3.7,151,0
2023-07-23T04:00,25.1,85,4.1,142,0
2023-07-23T05:00,24.7,86,3.1,111,0
2023-07-23T06:00,24.6,86,3.7,101,0
2023-07-23T07:00,24.9,84,4.2,110,1
2023-07-23T08:00,26.8,72,6.9,96,1
2023-07-23T09:00,28,64,9.7,90,1
2023-07-23T10:00,29,61,10.7,78,1
2023-07-23T11:00,29.7,59,9.8,73,1
2023-07-23T12:00,30.3,58,9.5,61,1
2023-07-23T13:00,30.5,58,11.5,46,1
2023-07-23T14:00,30.5,60,11.2,40,1
2023-07-23T15:00,30.3,61,12.4,30,1
2023-07-23T16:00,29.7,63,10.4,34,1
2023-07-23T17:00,29.1,66,12,39,1
2023-07-23T18:00,28.4,69,10.2,42,0
2023-07-23T19:00,27.9,73,8.1,45,0
2023-07-23T20:00,27.4,76,5.8,68,0
2023-07-23T21:00,27,78,3.6,84,0
2023-07-23T22:00,26.4,85,1.1,108,0
2023-07-23T23:00,26.3,80,2.3,162,0
2023-07-24T00:00,25.3,86,2.8,140,0
2023-07-24T01:00,24.9,86,2.3,129,0
2023-07-24T02:00,24.8,88,2.3,141,0
2023-07-24T03:00,24.4,89,2.6,164,0
2023-07-24T04:00,23.9,91,2.5,172,0
2023-07-24T05:00,23.6,92,1.6,153,0
2023-07-24T06:00,23.3,94,1.8,143,0
2023-07-24T07:00,24.2,92,1.6,153,1
2023-07-24T08:00,26.9,79,2.6,74,1
2023-07-24T09:00,27.7,74,4.5,61,1
2023-07-24T10:00,28.3,70,5.1,39,1
2023-07-24T11:00,29,68,5.2,16,1
2023-07-24T12:00,29.7,65,8.3,2,1
2023-07-24T13:00,29.8,63,10.9,354,1
2023-07-24T14:00,28.9,72,6.8,342,1
2023-07-24T15:00,28.7,73,4.8,333,1
2023-07-24T16:00,27.6,77,7.2,323,1
2023-07-24T17:00,26.8,81,4.7,274,1
2023-07-24T18:00,26.2,84,2.5,270,0
2023-07-24T19:00,25.8,86,1.1,342,0
2023-07-24T20:00,25.1,91,1.9,68,0
2023-07-24T21:00,24.8,91,3.5,66,0
2023-07-24T22:00,24.8,91,5.8,97,0
2023-07-24T23:00,24.5,91,6.8,115,0
2023-07-25T00:00,24.4,91,7.2,127,0
2023-07-25T01:00,24.2,92,6.5,146,0
2023-07-25T02:00,24.4,92,4.3,156,0
2023-07-25T03:00,24.1,93,3.8,163,0
2023-07-25T04:00,23.8,94,3.7,169,0
2023-07-25T05:00,23.6,94,4,185,0
2023-07-25T06:00,23.5,94,4,180,0
2023-07-25T07:00,24.1,92,4.7,180,1
2023-07-25T08:00,26,83,2.9,187,1
2023-07-25T09:00,27.3,76,1.6,117,1
2023-07-25T10:00,28.2,72,1.6,63,1
2023-07-25T11:00,29,69,3.6,360,1
2023-07-25T12:00,29.3,68,4.4,351,1
2023-07-25T13:00,29.7,67,3.4,342,1
2023-07-25T14:00,29.4,67,5.4,340,1
2023-07-25T15:00,28.8,70,7.4,346,1
2023-07-25T16:00,28.6,72,5.9,346,1
2023-07-25T17:00,27.9,73,6.1,360,1
2023-07-25T18:00,27,78,5.8,356,0
2023-07-25T19:00,26.2,85,5,360,0
2023-07-25T20:00,25.5,91,3.8,17,0
2023-07-25T21:00,25.6,89,4.7,94,0
2023-07-25T22:00,25.4,88,6.6,103,0
2023-07-25T23:00,25.2,89,6.1,118,0
2023-07-26T00:00,25.1,90,4.8,138,0
2023-07-26T01:00,25,88,4.9,144,0
2023-07-26T02:00,24.7,91,4.9,144,0
2023-07-26T03:00,24.5,92,3.7,151,0
2023-07-26T04:00,24.3,92,3.7,169,0
2023-07-26T05:00,24,94,1.9,158,0
2023-07-26T06:00,23.5,96,1.6,153,0
2023-07-26T07:00,24.3,94,3.4,162,1
2023-07-26T08:00,26.1,84,2.5,135,1
2023-07-26T09:00,27.1,78,4.7,58,1
2023-07-26T10:00,28,74,5.9,43,1
2023-07-26T11:00,28.6,72,7.5,35,1
2023-07-26T12:00,29.3,70,9.2,31,1
2023-07-26T13:00,29.7,69,9.2,26,1
2023-07-26T14:00,29.5,69,9.2,21,1
2023-07-26T15:00,29.6,67,6.8,18,1
2023-07-26T16:00,29.4,67,2.1,31,1
2023-07-26T17:00,28.9,68,7.2,27,1
2023-07-26T18:00,28,73,3.5,24,0
2023-07-26T19:00,27.7,74,2.2,351,0
2023-07-26T20:00,27.3,78,2.1,301,0
2023-07-26T21:00,26.5,83,3.4,328,0
2023-07-26T22:00,25.9,86,4.5,346,0
2023-07-26T23:00,26.3,83,2.3,39,0
2023-07-27T00:00,25.7,86,3.6,84,0
2023-07-27T01:00,25.2,88,4,90,0
2023-07-27T02:00,25,90,4.7,99,0
2023-07-27T03:00,25.1,88,5.2,102,0
2023-07-27T04:00,24.6,91,3.2,117,0
2023-07-27T05:00,24.5,92,1.3,146,0
2023-07-27T06:00,24.4,91,2.2,171,0
2023-07-27T07:00,24.7,90,3.7,191,1
2023-07-27T08:00,26,83,1.9,202,1
2023-07-27T09:00,27.3,76,0.7,180,1
2023-07-27T10:00,28.5,69,0.5,45,1
2023-07-27T11:00,29.6,64,1.9,22,1
2023-07-27T12:00,30.3,60,2.9,7,1
2023-07-27T13:00,30.6,59,4.3,360,1
2023-07-27T14:00,30.4,60,7,348,1
2023-07-27T15:00,30.3,60,8,350,1
2023-07-27T16:00,29.9,61,5.4,340,1
2023-07-27T17:00,29.1,63,5.7,325,1
2023-07-27T18:00,28.2,74,3.3,311,0
2023-07-27T19:00,27.9,69,1.8,307,0
2023-07-27T20:00,26.6,79,2,45,0
2023-07-27T21:00,26.2,80,4.6,72,0
2023-07-27T22:00,25.9,81,5.6,63,0
2023-07-27T23:00,25.6,84,6,65,0
2023-07-28T00:00,25.3,85,5.6,50,0
2023-07-28T01:00,25.3,85,4.6,39,0
2023-07-28T02:00,25.4,83,5.4,48,0
2023-07-28T03:00,25.8,82,5.4,53,0
2023-07-28T04:00,25.8,80,7.1,66,0
2023-07-28T05:00,25.2,83,6,73,0
2023-07-28T06:00,24.9,81,6.6,99,0
2023-07-28T07:00,25.1,77,5.3,118,1
2023-07-28T08:00,25.6,72,6.8,122,1
2023-07-28T09:00,26.6,64,9.2,101,1
2023-07-28T10:00,27.9,58,10.1,96,1
2023-07-28T11:00,29,54,9.7,86,1
2023-07-28T12:00,29.7,53,8.7,73,1
2023-07-28T13:00,30.1,52,8.4,59,1
2023-07-28T14:00,30.4,51,9.4,47,1
2023-07-28T15:00,30.2,52,10.2,42,1
2023-07-28T16:00,29.8,54,8.9,43,1
2023-07-28T17:00,29.3,56,11.7,47,1
2023-07-28T18:00,28.4,60,10.7,45,0
2023-07-28T19:00,27.8,65,10.4,44,0
2023-07-28T20:00,27.4,68,7.9,47,0
2023-07-28T21:00,27,72,5.7,55,0
2023-07-28T22:00,26.7,75,4.7,94,0
2023-07-28T23:00,26.3,78,4.3,114,0
2023-07-29T00:00,25.7,83,4.1,142,0
2023-07-29T01:00,25.3,83,3.5,156,0
2023-07-29T02:00,24.2,87,4.4,171,0
2023-07-29T03:00,23.8,89,4.7,176,0
2023-07-29T04:00,23.5,90,5.1,176,0
2023-07-29T05:00,23.2,91,4.2,149,0
2023-07-29T06:00,23,92,5.9,142,0
2023-07-29T07:00,23.4,89,7.4,141,1
2023-07-29T08:00,25.4,78,7,125,1
2023-07-29T09:00,27.1,69,8,100,1
2023-07-29T10:00,28.5,61,10.8,86,1
2023-07-29T11:00,29.5,54,11.4,77,1
2023-07-29T12:00,30.2,52,11,67,1
2023-07-29T13:00,30.5,51,10.7,57,1
2023-07-29T14:00,30.4,52,11.2,50,1
2023-07-29T15:00,30.1,53,12.5,46,1
2023-07-29T16:00,29.5,56,13.8,41,1
2023-07-29T17:00,28.6,60,15.6,34,1
2023-07-29T18:00,27.7,65,14.2,36,0
2023-07-29T19:00,27.1,69,12.5,44,0
2023-07-29T20:00,26.8,72,10.4,56,0
2023-07-29T21:00,26.4,75,8,63,0
2023-07-29T22:00,26.2,77,7.6,71,0
2023-07-29T23:00,25.8,80,5.9,104,0
2023-07-30T00:00,25.4,82,5.2,146,0
2023-07-30T01:00,25,83,4.8,153,0
2023-07-30T02:00,24.4,85,4.2,160,0
2023-07-30T03:00,24,87,4,170,0
2023-07-30T04:00,23.6,88,4.3,175,0
2023-07-30T05:00,23.4,88,4,153,0
2023-07-30T06:00,23.2,89,5.3,152,0
2023-07-30T07:00,23.7,88,6,163,1
2023-07-30T08:00,26,76,4.3,156,1
2023-07-30T09:00,27.4,68,4.2,110,1
2023-07-30T10:00,28.6,63,5.5,79,1
2023-07-30T11:00,29.7,58,6.8,65,1
2023-07-30T12:00,30.4,55,7.8,56,1
2023-07-30T13:00,30.7,54,8.7,48,1
2023-07-30T14:00,30.7,51,8.9,47,1
2023-07-30T15:00,30.4,52,8.9,43,1
2023-07-30T16:00,30,54,9.5,37,1
2023-07-30T17:00,29.1,58,11.4,35,1
2023-07-30T18:00,28,63,10.2,42,0
2023-07-30T19:00,27.5,67,9.4,47,0
2023-07-30T20:00,27.2,70,6.6,61,0
2023-07-30T21:00,27,71,3.7,79,0
2023-07-30T22:00,26.6,73,2.3,72,0
2023-07-30T23:00,26.3,74,1.8,79,0
2023-07-31T00:00,25.9,74,1.8,90,0
2023-07-31T01:00,25.5,74,2.4,117,0
2023-07-31T02:00,24.8,80,2.6,124,0
2023-07-31T03:00,24.1,82,3.3,131,0
2023-07-31T04:00,23.8,82,4.3,138,0
2023-07-31T05:00,23.5,82,3.9,146,0
2023-07-31T06:00,23.1,85,4.3,156,0
2023-07-31T07:00,23.6,85,5.2,168,1
2023-07-31T08:00,26.2,72,4.2,160,1
2023-07-31T09:00,27.7,64,4.7,113,1
2023-07-31T10:00,29,55,8.7,85,1
2023-07-31T11:00,29.9,51,11.6,74,1
2023-07-31T12:00,30.6,49,12.8,68,1
2023-07-31T13:00,31,48,13.4,63,1
2023-07-31T14:00,31,48,14.2,54,1
2023-07-31T15:00,30.6,50,15.3,43,1
2023-07-31T16:00,29.9,53,16.9,40,1
2023-07-31T17:00,28.9,58,17.1,35,1
2023-07-31T18:00,27.9,63,13.3,41,0
2023-07-31T19:00,27.3,66,10.2,51,0
2023-07-31T20:00,26.9,69,10,64,0
2023-07-31T21:00,26.4,72,8.7,85,0
2023-07-31T22:00,25.9,74,8.3,92,0
2023-07-31T23:00,25.3,78,8,95,0
2023-08-01T00:00,24.8,80,7.9,106,0
2023-08-01T01:00,24.4,81,7.1,120,0
2023-08-01T02:00,24.4,81,6.9,133,0
2023-08-01T03:00,24.2,80,6.4,142,0
2023-08-01T04:00,23.7,82,5.5,148,0
2023-08-01T05:00,23.3,83,4.7,157,0
2023-08-01T06:00,23,84,5,159,0
2023-08-01T07:00,23.7,81,6,163,1
2023-08-01T08:00,26.2,68,5.9,133,1
2023-08-01T09:00,28,59,10.7,104,1
2023-08-01T10:00,29.3,54,15.5,93,1
2023-08-01T11:00,30.2,50,17,86,1
2023-08-01T12:00,30.9,48,16.1,80,1
2023-08-01T13:00,31.3,48,15,69,1
2023-08-01T14:00,31.5,50,14.4,58,1
2023-08-01T15:00,31.2,52,14.8,49,1
2023-08-01T16:00,30.4,56,15.3,41,1
2023-08-01T17:00,29.3,62,16.3,41,1
2023-08-01T18:00,28.4,68,14,44,0
2023-08-01T19:00,27.8,72,11.8,52,0
2023-08-01T20:00,27.3,76,9.5,61,0
2023-08-01T21:00,26.9,79,6.8,65,0
2023-08-01T22:00,26.5,81,4.5,104,0
2023-08-01T23:00,25.8,86,4.1,135,0
2023-08-02T00:00,25.3,88,4.3,156,0
2023-08-02T01:00,24.9,88,4.3,156,0
2023-08-02T02:00,24.6,87,4.2,160,0
2023-08-02T03:00,24.5,85,5.5,169,0
2023-08-02T04:00,24.6,84,5.8,173,0
2023-08-02T05:00,24.5,83,4.5,166,0
2023-08-02T06:00,24.3,85,3.6,174,0
2023-08-02T07:00,24.6,85,4.7,176,1
2023-08-02T08:00,27,72,3.9,146,1
2023-08-02T09:00,28.5,65,5.4,98,1
2023-08-02T10:00,29.5,62,8,82,1
2023-08-02T11:00,30.3,59,7.5,73,1
2023-08-02T12:00,30.9,58,5.6,40,1
2023-08-02T13:00,31.2,58,7,21,1
2023-08-02T14:00,31.1,60,9.4,358,1
2023-08-02T15:00,30.8,63,4.7,328,1
2023-08-02T16:00,29.7,68,1.5,194,1
2023-08-02T17:00,28.2,73,2.5,172,1
2023-08-02T18:00,27.1,78,1.9,202,0
2023-08-02T19:00,26.4,83,1.8,169,0
2023-08-02T20:00,25.9,90,3.3,131,0
2023-08-02T21:00,26.1,84,4.7,113,0
2023-08-02T22:00,25.6,89,4.9,126,0
2023-08-02T23:00,25.3,89,4.8,138,0
2023-08-03T00:00,25.2,89,4.9,144,0
2023-08-03T01:00,24.9,91,4.4,145,0
2023-08-03T02:00,25.1,88,4.4,145,0
2023-08-03T03:00,25.1,87,4.9,144,0
2023-08-03T04:00,25,88,4.3,138,0
2023-08-03T05:00,24.8,88,3.6,143,0
2023-08-03T06:00,24.6,89,4.2,149,0
2023-08-03T07:00,25.1,87,5.5,169,1
2023-08-03T08:00,27,77,3.8,163,1
2023-08-03T09:00,28.3,70,2.8,140,1
2023-08-03T10:00,29.5,66,4.7,86,1
2023-08-03T11:00,30.4,63,6.6,68,1
2023-08-03T12:00,30.9,61,7.8,56,1
2023-08-03T13:00,31.2,60,8.4,50,1
2023-08-03T14:00,31.4,59,8.7,38,1
2023-08-03T15:00,31.1,61,10,30,1
2023-08-03T16:00,30.5,64,10.2,23,1
2023-08-03T17:00,28.3,73,11.4,24,1
2023-08-03T18:00,27.4,78,8.1,32,0
2023-08-03T19:00,26.9,81,6.4,52,0
2023-08-03T20:00,26.2,87,5.2,78,0
2023-08-03T21:00,25.9,93,3.5,114,0
2023-08-03T22:00,25.5,94,2,135,0
2023-08-03T23:00,25.3,92,0.8,153,0
2023-08-04T00:00,25.1,91,0.7,90,0
2023-08-04T01:00,24.8,92,0.8,207,0
2023-08-04T02:00,25.3,91,2.8,220,0
2023-08-04T03:00,24.6,94,3.5,204,0
2023-08-04T04:00,24.4,94,4,190,0
2023-08-04T05:00,24.2,95,3.6,180,0
2023-08-04T06:00,23.9,95,4,170,0
2023-08-04T07:00,24.6,94,5.5,169,1
2023-08-04T08:00,27.1,81,4.1,135,1
2023-08-04T09:00,28.4,74,6.9,96,1
2023-08-04T10:00,29.5,68,9.2,79,1
2023-08-04T11:00,30.3,63,10.4,70,1
2023-08-04T12:00,30.9,60,10.4,56,1
2023-08-04T13:00,31.3,59,10.7,48,1
2023-08-04T14:00,31.6,58,11,38,1
2023-08-04T15:00,31.3,59,12,33,1
2023-08-04T16:00,30.6,62,13.1,32,1
2023-08-04T17:00,29.5,66,14.3,28,1
2023-08-04T18:00,28.6,71,12.2,34,0
2023-08-04T19:00,27.9,75,8.9,40,0
2023-08-04T20:00,27.6,77,5.4,37,0
2023-08-04T21:00,27.2,80,3.7,29,0
2023-08-04T22:00,26.9,86,2.5,8,0
2023-08-04T23:00,26.9,83,0.8,297,0
2023-08-05T00:00,26.6,85,1.5,194,0
2023-08-05T01:00,26.2,87,1.8,191,0
2023-08-05T02:00,25.3,90,1.9,158,0
2023-08-05T03:00,25.1,90,2.6,146,0
2023-08-05T04:00,25.1,90,2.9,173,0
2023-08-05T05:00,24.9,91,2.8,220,0
2023-08-05T06:00,24.5,93,2.8,230,0
2023-08-05T07:00,25.3,91,2.7,247,1
2023-08-05T08:00,27.2,77,0,180,1
2023-08-05T09:00,28.3,71,2.5,82,1
2023-08-05T10:00,29.4,64,5.2,78,1
2023-08-05T11:00,30.4,58,6.7,74,1
2023-08-05T12:00,31.1,55,8.9,58,1
2023-08-05T13:00,31.4,53,10.5,52,1
2023-08-05T14:00,31.5,51,11.7,47,1
2023-08-05T15:00,31.2,53,13.3,41,1
2023-08-05T16:00,30.4,56,14.4,37,1
2023-08-05T17:00,29.5,59,15.6,34,1
2023-08-05T18:00,28.6,63,11.5,39,0
2023-08-05T19:00,28,66,8.4,43,0
2023-08-05T20:00,27.6,69,6.1,40,0
2023-08-05T21:00,27,74,4.6,39,0
2023-08-05T22:00,26.6,78,0.7,90,0
2023-08-05T23:00,26.6,77,1,135,0
2023-08-06T00:00,26.4,79,2.2,180,0
2023-08-06T01:00,24.8,88,2.9,187,0
2023-08-06T02:00,24,91,3.8,197,0
2023-08-06T03:00,23.6,91,4.4,189,0
2023-08-06T04:00,23.7,90,5.2,196,0
2023-08-06T05:00,23.8,89,5.2,205,0
2023-08-06T06:00,23.8,89,5.2,196,0
2023-08-06T07:00,24.4,86,6,197,1
2023-08-06T08:00,26.5,75,5.1,219,1
2023-08-06T09:00,28.1,66,3.8,221,1
2023-08-06T10:00,29.6,58,0.8,207,1
2023-08-06T11:00,30.6,54,3.7,61,1
2023-08-06T12:00,31.4,52,6.1,50,1
2023-08-06T13:00,31.8,51,8,36,1
2023-08-06T14:00,31.6,53,8.9,32,1
2023-08-06T15:00,31.1,55,9.2,26,1
2023-08-06T16:00,30.5,58,9.4,23,1
2023-08-06T17:00,29.7,60,10.9,27,1
2023-08-06T18:00,28.8,65,8,18,0
2023-08-06T19:00,28.1,68,7,21,0
2023-08-06T20:00,27.6,72,6,33,0
2023-08-06T21:00,27.7,71,3.9,68,0
2023-08-06T22:00,27.4,73,2.9,90,0
2023-08-06T23:00,27.1,75,2.1,149,0
2023-08-07T00:00,26.8,76,2.2,189,0
2023-08-07T01:00,26.4,78,3.4,212,0
2023-08-07T02:00,24.6,90,4,207,0
2023-08-07T03:00,24,92,4,190,0
2023-08-07T04:00,23.7,94,4.3,185,0
2023-08-07T05:00,23.5,94,3.6,180,0
2023-08-07T06:00,23.4,94,4.3,175,0
2023-08-07T07:00,24.3,91,4.7,176,1
2023-08-07T08:00,27.1,76,2.9,173,1
2023-08-07T09:00,28.5,68,1.5,104,1
2023-08-07T10:00,29.7,63,2.7,67,1
2023-08-07T11:00,30.6,59,5.1,51,1
2023-08-07T12:00,31.2,56,6.9,39,1
2023-08-07T13:00,31.5,55,8.7,30,1
2023-08-07T14:00,31.5,55,10.9,27,1
2023-08-07T15:00,30.9,57,9.7,22,1
2023-08-07T16:00,30.2,61,7.7,28,1
2023-08-07T17:00,29.6,63,8,36,1
2023-08-07T18:00,28.7,67,5.1,39,0
2023-08-07T19:00,28,72,5.4,42,0
2023-08-07T20:00,27.5,76,6.7,54,0
2023-08-07T21:00,27.1,78,6.4,52,0
2023-08-07T22:00,26.5,81,6,57,0
2023-08-07T23:00,25.9,83,4.3,95,0
2023-08-08T00:00,25.4,87,3.6,135,0
2023-08-08T01:00,25.1,88,3.1,144,0
2023-08-08T02:00,25,89,4.1,142,0
2023-08-08T03:00,24.8,89,3.9,146,0
2023-08-08T04:00,24.5,90,4.1,142,0
2023-08-08T05:00,24.4,90,3.9,146,0
2023-08-08T06:00,24.2,91,4.1,142,0
2023-08-08T07:00,24.8,88,5.2,155,1
2023-08-08T08:00,26.8,78,5.8,120,1
2023-08-08T09:00,28.3,70,6.5,90,1
2023-08-08T10:00,29.5,63,7.5,73,1
2023-08-08T11:00,30.4,59,9,61,1
2023-08-08T12:00,31.1,57,9.4,47,1
2023-08-08T13:00,31.4,56,11,38,1
2023-08-08T14:00,31.2,57,11.4,35,1
2023-08-08T15:00,30.6,59,12.6,31,1
2023-08-08T16:00,29.9,62,13.2,35,1
2023-08-08T17:00,29.1,66,13.9,37,1
2023-08-08T18:00,28.2,72,10.9,46,0
2023-08-08T19:00,27.6,76,9.2,51,0
2023-08-08T20:00,27.1,77,8.9,69,0
2023-08-08T21:00,26.3,80,7.2,96,0
2023-08-08T22:00,25.2,86,6.1,118,0
2023-08-08T23:00,24.8,87,5.4,127,0
2023-08-09T00:00,24.6,88,5.6,140,0
2023-08-09T01:00,24.4,89,4.8,153,0
2023-08-09T02:00,24.6,87,3.3,167,0
2023-08-09T03:00,24.2,90,2.9,180,0
2023-08-09T04:00,23.7,93,3.3,174,0
2023-08-09T05:00,23.6,94,2.7,157,0
2023-08-09T06:00,23.2,95,3.4,148,0
2023-08-09T07:00,24.1,93,3.9,158,1
2023-08-09T08:00,26.5,79,4.1,105,1
2023-08-09T09:00,27.8,72,7.6,85,1
2023-08-09T10:00,29,66,10,69,1
2023-08-09T11:00,29.8,62,12.1,60,1
2023-08-09T12:00,30.2,60,13.2,55,1
2023-08-09T13:00,30.6,58,13.9,53,1
2023-08-09T14:00,30.9,55,14.3,51,1
2023-08-09T15:00,30.7,56,14.5,48,1
2023-08-09T16:00,30.1,60,15,48,1
2023-08-09T17:00,29.2,65,16.7,37,1
2023-08-09T18:00,28.1,71,13.8,39,0
2023-08-09T19:00,27.5,76,11.2,42,0
2023-08-09T20:00,27,79,9.2,51,0
2023-08-09T21:00,26.8,79,8.8,71,0
2023-08-09T22:00,26.4,81,8.5,78,0
2023-08-09T23:00,26.1,83,7.3,81,0
